2023-07-25 23:42:27.932 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-25 23:42:27.933 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-07-25 23:44:36.444 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Starting PoseManagementApi using Java 1.8.0_341 on SC-202102120022 with PID 3228 (C:\Users\Administrator\Desktop\pose-management\pose-management-api\target\classes started by Administrator in C:\Users\Administrator\Desktop\pose-management)
2023-07-25 23:44:36.470 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - No active profile set, falling back to 1 default profile: "default"
2023-07-25 23:44:37.891 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-25 23:44:38.035 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1509 ms
2023-07-25 23:44:39.083 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-25 23:44:39.296 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Started PoseManagementApi in 3.193 seconds (JVM running for 4.099)
2023-07-25 23:44:40.621 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-25 23:44:40.623 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-07-25 23:49:08.058 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Starting PoseManagementApi using Java 1.8.0_341 on SC-202102120022 with PID 12364 (C:\Users\Administrator\Desktop\pose-management\pose-management-api\target\classes started by Administrator in C:\Users\Administrator\Desktop\pose-management)
2023-07-25 23:49:08.074 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - No active profile set, falling back to 1 default profile: "default"
2023-07-25 23:49:09.253 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-25 23:49:09.384 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1251 ms
2023-07-25 23:49:10.465 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-25 23:49:10.676 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Started PoseManagementApi in 2.935 seconds (JVM running for 3.772)
2023-07-25 23:49:14.775 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-25 23:49:14.776 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-07-25 23:51:09.626 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Starting PoseManagementApi using Java 1.8.0_341 on SC-202102120022 with PID 14968 (C:\Users\Administrator\Desktop\pose-management\pose-management-api\target\classes started by Administrator in C:\Users\Administrator\Desktop\pose-management)
2023-07-25 23:51:09.633 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - No active profile set, falling back to 1 default profile: "default"
2023-07-25 23:51:10.837 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-25 23:51:10.961 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1245 ms
2023-07-25 23:51:12.169 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-25 23:51:12.429 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Started PoseManagementApi in 3.143 seconds (JVM running for 4.058)
2023-07-25 23:51:13.128 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-25 23:51:13.129 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-07-25 23:53:00.133 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Starting PoseManagementApi using Java 1.8.0_341 on SC-202102120022 with PID 3736 (C:\Users\Administrator\Desktop\pose-management\pose-management-api\target\classes started by Administrator in C:\Users\Administrator\Desktop\pose-management)
2023-07-25 23:53:00.151 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - No active profile set, falling back to 1 default profile: "default"
2023-07-25 23:53:01.287 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-25 23:53:01.428 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1201 ms
2023-07-25 23:53:02.425 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-25 23:53:02.633 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Started PoseManagementApi in 2.794 seconds (JVM running for 3.603)
2023-07-25 23:53:08.898 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-25 23:53:08.899 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-07-25 23:54:29.163 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Starting PoseManagementApi using Java 1.8.0_341 on SC-202102120022 with PID 8720 (C:\Users\Administrator\Desktop\pose-management\pose-management-api\target\classes started by Administrator in C:\Users\Administrator\Desktop\pose-management)
2023-07-25 23:54:29.181 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - No active profile set, falling back to 1 default profile: "default"
2023-07-25 23:54:30.309 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-25 23:54:30.672 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1400 ms
2023-07-25 23:54:31.673 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-25 23:54:31.883 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Started PoseManagementApi in 3.008 seconds (JVM running for 3.823)
2023-07-25 23:55:00.477 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-25 23:55:00.478 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-07-25 23:56:48.061 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Starting PoseManagementApi using Java 1.8.0_341 on SC-202102120022 with PID 14288 (C:\Users\Administrator\Desktop\pose-management\pose-management-api\target\classes started by Administrator in C:\Users\Administrator\Desktop\pose-management)
2023-07-25 23:56:48.068 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - No active profile set, falling back to 1 default profile: "default"
2023-07-25 23:56:49.316 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-25 23:56:49.506 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1406 ms
2023-07-25 23:56:50.624 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-25 23:56:50.842 [main] INFO  com.zlht.pose.management.api.PoseManagementApi - Started PoseManagementApi in 3.101 seconds (JVM running for 4.007)
2023-07-25 23:56:50.895 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-25 23:56:50.896 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
